MMA,1,0.5605338849520839,0.45405319318362797,0.6146170332561564,0.38677656550807493,0.5120132953466288,0.31742747673782157,0.6469395149364094,0.9883770076077768,0.44409754144381736
MMA,1,0.6193182397480065,0.418965766286292,0.6522225262274088,0.4028980310921997,0.468287037037037,0.30196045422553136,0.5954687244204993,0.9806227106227107,0.45709885376353504
MMA,1,0.6277765632745022,0.3956521739130434,0.6395599196702377,0.4034495497910132,0.46724941438563733,0.3158067226890756,0.5064102246329714,0.9752853598014888,0.45466899368774805
MMA,1,0.62788993208209,0.41275458616206845,0.6335547021660567,0.39288617886178867,0.4599033816425121,0.28166825583574706,0.572051774050023,0.9865987238567884,0.45667270531400966
MMA,1,0.6316245043756288,0.4534161490683229,0.6634100509746401,0.39840369145885324,0.45740740740740743,0.2788969696969697,0.5467262214684896,0.9297693628797308,0.46108440350650715
MMA,1,0.6197966105522965,0.40434782608695646,0.6368032489173081,0.404592155811668,0.4582374521128055,0.3167963974463974,0.6015752269397101,0.9778983516483516,0.45350299431289276
MMA,1,0.618673340193415,0.40434782608695646,0.6434020744518745,0.404592155811668,0.4571303667665897,0.31628822897091735,0.52453343837535,0.9752853598014888,0.4574980751213831
MMA,1,0.618673340193415,0.40434782608695646,0.6434020744518745,0.404592155811668,0.4571303667665897,0.31628822897091735,0.52453343837535,0.9752853598014888,0.4574980751213831
MMA,1,0.6206924442007061,0.40434782608695646,0.6425806847922237,0.40313894492328384,0.4463559559921789,0.3156465135534903,0.5974072321236188,0.9778659117186969,0.4510595875082986
MMA,1,0.6323059790451095,0.4440993788819875,0.6764283710408315,0.4024614265708618,0.4568438003220612,0.28599223998441226,0.5468302695342224,0.9316827922597154,0.4631029506668312
MMA,1,0.6292399327725414,0.4440993788819875,0.6686387565532994,0.3983625622345135,0.4521885521885522,0.23157308377896613,0.5460529373039539,0.9286728229035922,0.3946631070429697
MMA,1,0.5605338849520839,0.45405319318362797,0.6146170332561564,0.38677656550807493,0.5120132953466288,0.31742747673782157,0.6469395149364094,0.9883770076077768,0.44409754144381736
MMA,1,0.5605338849520839,0.45405319318362797,0.6146170332561564,0.38677656550807493,0.5120132953466288,0.31742747673782157,0.6469395149364094,0.9883770076077768,0.44409754144381736
MMA,1,0.5605338849520839,0.45405319318362797,0.6146170332561564,0.38677656550807493,0.5120132953466288,0.31742747673782157,0.6469395149364094,0.9883770076077768,0.44409754144381736
MMA,1,0.5605338849520839,0.45405319318362797,0.6146170332561564,0.38677656550807493,0.5120132953466288,0.31742747673782157,0.6469395149364094,0.9883770076077768,0.44409754144381736
MMA,1,0.5934388689765034,0.45529542920847266,0.540976135199408,0.3694538125671555,0.45903479236812567,0.27249084249084243,0.5793501611170784,0.9985754985754985,0.4243311036789298
MMA,1,0.5934388689765034,0.45529542920847266,0.540976135199408,0.3694538125671555,0.45903479236812567,0.27249084249084243,0.5793501611170784,0.9985754985754985,0.4243311036789298
MMA,1,0.5605338849520839,0.45405319318362797,0.6146170332561564,0.38677656550807493,0.5120132953466288,0.31742747673782157,0.6469395149364094,0.9883770076077768,0.44409754144381736
MMA,1,0.5934388689765034,0.45529542920847266,0.540976135199408,0.3694538125671555,0.45903479236812567,0.27249084249084243,0.5793501611170784,0.9985754985754985,0.4243311036789298
