MMA,1,0.17143575872337408,0.0002380952380952381,0.09985639980065548,0.2398743275421113,0.49489393784214336,0.6450644008578369,1.0,0.5758449408640998
MMA,1,0.10454985504435614,0.1277928678093182,0.29191441444152,0.435909653881664,0.37513659920562914,0.3092005702520433,0.17748087377243388,0.5300633791078977,0.5405912530793076,1.0,0.5202922403178705
MMA,1,0.17368163261888442,0.0905220501791207,0.26890661189653453,0.42772319461613545,0.23281613975863624,0.15143474351008557,0.13768339966494086,0.39720074828120916,0.39618048078513834,0.9871794871794872,0.36342596436041896
MMA,1,0.16143644924855385,0.1343034866653394,0.2687045046995515,0.34293256961527535,0.22411691702373132,0.2014813721545243,0.23611111111111108,0.44693372325614733,0.4577466193706014,0.9761904761904763,0.31963531262630224
MMA,1,0.17008662255268697,0.09529297811914984,0.2681213769808806,0.41538759442208617,0.2501144018628492,0.2108526768898229,0.27483843612529374,0.44639720465777255,0.48775931367254394,0.9615384615384616,0.4386692422948147
MMA,1,0.14513012819270146,0.06799895979730533,0.20608149043082782,0.4132071842672189,0.23638149069582035,0.21102805118811135,0.05697940503432494,0.46858891303608274,0.47284226892192616,1.0,0.36104960770192956
MMA,1,0.15990741437709172,0.14467273590306334,0.2629730950846255,0.40264849757930415,0.2916794878822409,0.23148710262893946,0.1938061938061938,0.48766762308414374,0.5268101277131758,1.0,0.47762862903153963
MMA,1,0.11608313836896922,0.10335142751919135,0.262844438560364,0.4096200209872366,0.22141371307412053,0.20008789413543007,0.19377166584096955,0.45971005343238924,0.541996667257759,1.0,0.3633690411284402
MMA,1,0.10581741362025979,0.1320577487923063,0.301207777004195,0.4218433244256735,0.3625107440787854,0.26153027930852235,0.0997372193024367,0.45891680949978875,0.5681666099661209,1.0,0.5077094064995255
MMA,1,0.10555739108610633,0.13418544613400948,0.3092119374475032,0.4490083320145907,0.33788936214851856,0.25426162198046787,0.1711324570273003,0.4067313609370009,0.5355938357658891,1.0,0.5013246736040056
MMA,1,0.1056672701115269,0.11857451209560912,0.2401347037723367,0.4196142062314753,0.46220674364552267,0.2448492279975351,0.2532584048111998,0.41795325380145154,0.5803244192509253,1.0,0.4773039050222201
MMA,1,0.0929613977234612,0.11496736157996723,0.2846262711141877,0.44872431864463985,0.35883974435459937,0.262817604699493,0.12007026789635485,0.46321646256594773,0.552740609092393,1.0,0.49153609572239587
MMA,1,0.09728464277123644,0.13128901281852462,0.27460840807010484,0.4639484682858148,0.36605269578693894,0.2900143659104726,0.15093414831046015,0.5176861566035575,0.5472547468837915,1.0,0.5388008180452584
MMA,1,0.09556086804073302,0.16104917073439692,0.28236914753720593,0.45338993937307515,0.35660275025131716,0.28966751783647765,0.18092105263157895,0.534278653453478,0.5573174878587833,1.0,0.547256129775593
MMA,1,0.10497755609022405,0.12475910202243944,0.2807130364864079,0.4414474210273044,0.391696227095336,0.29925578637290884,0.19303110040002625,0.5465244079200606,0.5537128809484981,1.0,0.5310071684725419
MMA,1,0.09974945773342725,0.12662231947581476,0.2907224219660946,0.43790493270427916,0.3566325080282857,0.3037842803985347,0.2005097328786587,0.5556437761480238,0.5557466147019834,1.0,0.5124505481752665
MMA,1,0.10454985504435614,0.1277928678093182,0.29191441444152,0.435909653881664,0.37513659920562914,0.3092005702520433,0.17748087377243388,0.5300633791078977,0.5405912530793076,1.0,0.5202922403178705
MMA,1,0.004339620259556633,0.015503875968992248,0.0010268393071514318,0.44398679230245774,0.2858895475223402,0.33218376600208793,0.25993283845881937,0.5519830569515962,0.5482883814600623,1.0,0.4755072327659935
MMA,1,0.04853570063050109,0.020671834625322995,0.0945354512438436,0.39205714552699156,0.11213966430511925,0.15827548215390516,0.09030926132375408,0.3889454185032981,0.3117379936642404,0.9880952380952381,0.3284954561749602
MMA,1,0.011889532113588716,0.03491602067183462,0.09647079354259223,0.39649630677503245,0.14734197428098988,0.1806241992427991,0.12010217996956302,0.4071342976638883,0.3661147357404275,1.0,0.40043543214168487
MMA,1,0.017726029682348227,0.01694060638905546,0.07334091645316138,0.43606935227154264,0.15988734870954943,0.12741507015758027,0.08261669177784879,0.41408271528038276,0.4370251528558206,0.9092261904761902,0.3492511870486442
MMA,1,0.030852708564101983,0.018812152533082764,0.04968504691067146,0.4564158341350093,0.13922753669878915,0.22082801977406763,0.08294170260685271,0.39259364026537913,0.4109954656502091,1.0,0.3661505373927928
MMA,1,0.026427612994350282,0.014077006575866583,0.06983455662966942,0.4339888812168367,0.17937938279740992,0.21994983287618597,0.09677713275326233,0.40642305877423957,0.3911069596214028,1.0,0.38326083077223827
MMA,1,0.017681199083954702,0.023608174770965468,0.05248402710960314,0.4104461226828615,0.23375882961880404,0.2217403923247976,0.1637198622273249,0.4637992341977109,0.46232087141138334,1.0,0.4218481135105035
MMA,1,0.05372870008487103,0.020425741355973914,0.043611736902553225,0.4261668716914538,0.26040826122152827,0.19403329968474453,0.14598781195482843,0.4572606769435499,0.5016017143422365,1.0,0.46406295355697547
MMA,1,0.026918636672548554,0.02564376726365499,0.07081628035173207,0.4523321884326769,0.3230525528720092,0.23884535282011593,0.12597547380156077,0.5101865806315518,0.5093515023928608,0.9672619047619049,0.39665590706765574
MMA,1,0.04574474953151424,0.028962101636520243,0.040457292141753046,0.4348036251766524,0.2292444728842685,0.23558339649588173,0.24089927761443464,0.5333755963877977,0.48466496619540717,0.9686147186147187,0.3794335195346099
MMA,1,0.02381944444444444,0.03359173126614987,0.018614280769395707,0.4096373906190818,0.23366368346876398,0.2265453073928712,0.13292111473065144,0.5253108357246785,0.4246178766844133,1.0,0.3425061349136876
MMA,1,0.02828234265734266,0.004324765401876785,0.0330246922539353,0.45250155433073874,0.27888248748310346,0.28183153304607006,0.20919562568945937,0.5653021707257049,0.5035933145955573,1.0,0.5113099241160466
MMA,1,0.03343869206183451,0.002325581395348837,0.006797439472683482,0.4510226758184199,0.312377784995021,0.26042803331327485,0.26197620108844843,0.5427929654326146,0.5164403256865912,1.0,0.4739342224842455
MMA,1,0.024316860514993207,0.03617571059431524,0.024972465018489202,0.4183546378958806,0.22028416365940695,0.2753607205785077,0.30917411210445145,0.5509034147247877,0.4864257677800202,0.9487179487179488,0.4506143692005731
MMA,1,0.013994248738300036,0.015503875968992248,0.023620793098037413,0.43783973643220114,0.26776450118704376,0.27361971509329974,0.21304838474697943,0.4515215409319222,0.5163647085759494,0.9871794871794872,0.4164868376591829
MMA,1,0.027225415383461612,0.006201550387596899,0.015540461506591701,0.4581410073293236,0.40184378754826705,0.2668824999204658,0.09448041936478568,0.5324525410147383,0.48738424181710865,1.0,0.497334589679586
